17.2105 -7.48265 101.752
17.0895 -7.79358 101.441
16.6398 -8.49516 100.739
17.2323 -7.08052 102.154
18.133 -6.24499 102.989
16.568 -6.38198 102.852
15.5658 -4.15537 105.079
17.4492 -3.56219 105.672
16.6794 -5.50816 103.726
16.7909 -5.58089 103.654
16.7855 -4.33473 104.9
19.4627 -5.33782 103.897
17.9419 -7.13668 102.098
17.8114 -8.3814 100.853
32.6012 -0.527404 108.707
33.6933 -0.474626 108.76
89.4454 -64.8066 44.4279
89.8349 -65.7199 43.5145
91.0315 -66.7927 42.4417
90.9307 -65.841 43.3934
90.5224 -66.2124 43.022
84.5059 -64.34 44.8945
83.3369 -64.666 44.5684
82.4185 -65.3512 43.8832
85.3853 -63.87 45.3645
86.6408 -64.6798 44.5546
81.644 -60.3411 48.8933
82.4798 -60.8053 48.4292
81.9077 -60.6153 48.6191
80.9344 -60.626 48.6084
77.8196 -62.2159 47.0185
75.9123 -61.9415 47.2929
75.356 -63.1829 46.0515
72.954 -67.9449 41.2896
93.2729 -71.9191 37.3153
92.6644 -73.1351 36.0994
94.2428 -73.4854 35.749
95.0521 -72.5182 36.7163
94.5166 -71.7 37.5344
95.0245 -71.8946 37.3398
92.5791 -75.0379 34.1965
92.9346 -74.5805 34.6539
90.848 -74.7699 34.4645
93.1107 -73.869 35.3654
91.7271 -73.531 35.7035
90.9423 -73.7753 35.4592
91.8146 -74.5388 34.6957
92.53 -75.4713 33.7632
90.214 -75.5524 33.6821
90.6396 -75.8493 33.3851
90.9482 -74.895 34.3395
92.8498 -75.4309 33.8036
92.2067 -74.6236 34.6109
91.6189 -75.198 34.0365
91.5857 -76.4754 32.759
91.9624 -77.4802 31.7543
93.8818 -80.6365 28.5979
98.1315 -79.0012 30.2332
97.0156 -81.0602 28.1742
96.0893 -77.5396 31.6948
94.9865 -79.6903 29.5441
94.603 -77.8435 31.391
91.5408 -77.3844 31.8501
90.5025 -76.9436 32.2908
90.2069 -77.1822 32.0522
90.4086 -79.7451 29.4894
90.7284 -80.0049 29.2296
89.7295 -80.8851 28.3494
87.944 -80.9048 28.3296
88.9974 -79.4462 29.7882
87.9666 -80.4691 28.7654
87.6233 -80.358 28.8764
87.3634 -79.1644 30.0701
85.4887 -78.713 30.5215
83.0484 -78.7045 30.5299
83.9006 -78.9342 30.3002
81.3142 -80.6884 28.546
81.2969 -82.3152 26.9192
80.7085 -83.0985 26.1359
81.0289 -83.429 25.8054
81.4986 -83.7142 25.5202
80.3872 -83.6703 25.5642
79.8382 -82.3693 26.8652
86.4452 -93.9437 15.2907
86.8341 -93.0131 16.2214
87.5173 -91.1842 18.0503
87.3045 -91.3371 17.8974
86.4692 -90.8958 18.3387
87.2569 -90.3996 18.8349
86.8046 -89.1225 20.112
85.4938 -88.7278 20.5066
86.7096 -88.9055 20.3289
87.6539 -89.7334 19.501
89.5542 -90.7435 18.4909
88.6504 -91.5426 17.6918
87.7284 -92.3356 16.8989
75.1346 -104.595 4.63983
74.8591 -105.451 3.78303
75.2416 -105.226 4.00894
75.3216 -103.976 5.25861
59.0682 -59.5276 -56.4005
60.5077 -60.4773 -57.3502
63.7994 -60.123 -56.9959
65.1179 -59.4697 -56.3426
65.6758 -61.6987 -58.5716
66.062 -62.8004 -59.6733
65.5397 -62.217 -59.0899
