0.	0.	-23.003769536574474
0.	0.01	-22.313095210708894
0.	0.02	-19.646998351027847
0.	0.03	-14.969169780234015
0.	0.04	-9.061275620301478
0.	0.05	-3.288196185573712
0.	0.06	0.9383721358281267
0.	0.07	2.749599080310574
0.	0.08	2.184129366722427
0.	0.09	0.15630141070030534
0.	0.1	-1.94962677889807
0.	0.11	-2.8576315409162856
0.	0.12	-1.8797210074372046
0.	0.13	0.9004125811932422
0.	0.14	4.7735376512927
0.	0.15	8.758268183765828
0.	0.16	11.973456208567693
0.	0.17	13.88307478975764
0.	0.18	14.36661842134539
0.	0.19	13.653384789081768
0.	0.2	12.188005338210655
0.	0.21	10.476791425846315
0.	0.22	8.94012894895844
0.	0.23	7.794852280731272
0.	0.24	7.005398045524781
0.	0.25	6.3407893942609785
0.	0.26	5.5331162786242025
0.	0.27	4.467548433620853
0.	0.28	3.2928145186985525
0.	0.29	2.3690848317293476
0.	0.3	2.066387218317659
0.	0.31	2.5341784531342393
0.	0.32	3.6023384995677956
0.	0.33	4.9020633200506065
0.	0.34	6.144459359076995
0.	0.35000000000000003	7.363289534353601
0.	0.36	8.918226690155707
0.	0.37	11.196458421743948
0.	0.38	14.167301848243113
0.	0.39	17.091764937835794
0.	0.4	18.647854520316997
0.	0.41000000000000003	17.500208287536765
0.	0.42	13.051479206938378
0.	0.43	5.953150855448927
0.	0.44	-1.9540646161810862
0.	0.45	-8.294816072083169
0.	0.46	-11.098836865679209
0.	0.47000000000000003	-9.561136112763569
0.	0.48	-4.275230316732134
0.	0.49	3.1044893493206462
0.	0.5	10.525729508276202
0.	0.51	16.178595435944167
0.	0.52	18.87966528590998
0.	0.53	18.17928853431409
0.	0.54	14.31793012464628
0.	0.55	8.150705193700365
0.	0.56	1.0456169995871187
0.	0.5700000000000001	-5.333022581327556
0.	0.58	-9.420451692507301
0.	0.59	-10.256021174632806
0.	0.6	-7.883760796411772
0.	0.61	-3.4069583973652007
0.	0.62	1.4138648481475835
0.	0.63	4.896977857871976
0.	0.64	6.181824339566478
0.	0.65	5.598472958532375
0.	0.66	4.43632180993723
0.	0.67	4.182135490250753
0.	0.68	5.598397946917878
0.	0.6900000000000001	8.1505375256181
0.	0.7000000000000001	10.161948140554248
0.	0.71	9.70775412358541
0.	0.72	5.825159029449815
0.	0.73	-0.6349351463022748
0.	0.74	-7.0819658697937635
0.	0.75	-10.290152172196045
0.	0.76	-8.048509724296395
0.	0.77	-0.4922006405703536
0.	0.78	9.666239587347519
0.	0.79	18.2438671452244
0.	0.8	21.54620944524425
0.	0.81	18.194634803203996
0.	0.8200000000000001	9.865202234939238
0.	0.8300000000000001	0.5338749292539768
0.	0.84	-5.400088397865457
0.	0.85	-5.16717670039364
0.	0.86	1.1513517983462247
0.	0.87	10.781227244191623
0.	0.88	19.62507862582429
0.	0.89	24.10325615870004
0.	0.9	22.57233524433313
0.	0.91	15.73167087873394
0.	0.92	5.979550748645755
0.	0.93	-3.8286543458707705
0.	0.9400000000000001	-11.5690036917669
0.	0.9500000000000001	-16.472908827488666
0.	0.96	-19.025704410616488
0.	0.97	-20.335207329820765
0.	0.98	-21.36383993296637
0.	0.99	-22.40422405629325
0.01	0.	-24.898966526449854
0.01	0.01	-18.841935567584358
0.01	0.02	-10.921069116525286
0.01	0.03	-2.468537314222196
0.01	0.04	4.780963017929756
0.01	0.05	9.239100563839456
0.01	0.06	10.05099261851167
0.01	0.07	7.456212161090654
0.01	0.08	2.7475301962761254
0.01	0.09	-2.174522624135839
0.01	0.1	-5.472465985833073
0.01	0.11	-5.9899486470266385
0.01	0.12	-3.5710866630666107
0.01	0.13	1.0195166710190318
0.01	0.14	6.495786078283116
0.01	0.15	11.564475918563435
0.01	0.16	15.338688562139556
0.01	0.17	17.520562000624942
0.01	0.18	18.344336443594166
0.01	0.19	18.360045406315642
0.01	0.2	18.164552741957458
0.01	0.21	18.166186095553552
0.01	0.22	18.438089847869378
0.01	0.23	18.69556948223609
0.01	0.24	18.416334697170928
0.01	0.25	17.087472220628214
0.01	0.26	14.503297208922277
0.01	0.27	10.982079802613482
0.01	0.28	7.365621360839987
0.01	0.29	4.744889445077622
0.01	0.3	3.9967471839661526
0.01	0.31	5.347057289419568
0.01	0.32	8.205569604276095
0.01	0.33	11.404393571503846
0.01	0.34	13.756497864164192
0.01	0.35000000000000003	14.650915988743005
0.01	0.36	14.345951602729892
0.01	0.37	13.7671746704026
0.01	0.38	13.898112940282195
0.01	0.39	15.106235309893249
0.01	0.4	16.810984312162173
0.01	0.41000000000000003	17.717264556304137
0.01	0.42	16.506158682305802
0.01	0.43	12.596864761354809
0.01	0.44	6.546113353204548
0.01	0.45	-0.1354230895138948
0.01	0.46	-5.633936768862368
0.01	0.47000000000000003	-8.58889568511003
0.01	0.48	-8.581040556489848
0.01	0.49	-6.178400436041862
0.01	0.5	-2.623176954015147
0.01	0.51	0.6154467361762554
0.01	0.52	2.230791656527065
0.01	0.53	1.3508772158885134
0.01	0.54	-2.27000977831458
0.01	0.55	-8.119641108787794
0.01	0.56	-14.92319271186688
0.01	0.5700000000000001	-20.879642934914038
0.01	0.58	-24.1774167616307
0.01	0.59	-23.653845207730424
0.01	0.6	-19.310926335162236
0.01	0.61	-12.395032279853252
0.01	0.62	-4.928183752258779
0.01	0.63	1.140047125420553
0.01	0.64	4.764759796385207
0.01	0.65	6.193694052709929
0.01	0.66	6.681627923886798
0.01	0.67	7.64771026388001
0.01	0.68	9.711713822172744
0.01	0.6900000000000001	12.159569976631863
0.01	0.7000000000000001	13.20682519946649
0.01	0.71	11.010686498210816
0.01	0.72	4.9313814585572455
0.01	0.73	-3.680457894160664
0.01	0.74	-11.723907345683395
0.01	0.75	-15.646679742307313
0.01	0.76	-13.221059406676769
0.01	0.77	-4.864739626139278
0.01	0.78	6.274338142607296
0.01	0.79	15.635770884963591
0.01	0.8	19.375794570950088
0.01	0.81	16.242187462350113
0.01	0.8200000000000001	8.222199425645234
0.01	0.8300000000000001	-0.3856691709443185
0.01	0.84	-5.011181496076196
0.01	0.85	-2.9404978887315067
0.01	0.86	5.497418534752076
0.01	0.87	17.194650992397104
0.01	0.88	27.743167272812848
0.01	0.89	33.332019862558184
0.01	0.9	32.158559573673564
0.01	0.91	24.798790675909654
0.01	0.92	13.552620635502564
0.01	0.93	1.2522987564283845
0.01	0.9400000000000001	-9.82437416972784
0.01	0.9500000000000001	-18.48166404191029
0.01	0.96	-24.49083297484966
0.01	0.97	-28.082302789486192
0.01	0.98	-29.432195044104265
0.01	0.99	-28.443426388177024
0.02	0.	-18.606270655773486
0.02	0.01	-9.632184568021849
0.02	0.02	0.9334686364163302
0.02	0.03	10.961079575181426
0.02	0.04	18.13911518885644
0.02	0.05	20.743003402594013
0.02	0.06	18.29137689117671
0.02	0.07	11.78840221224362
0.02	0.08	3.4212190940557434
0.02	0.09	-4.1824398496234405
0.02	0.1	-8.840191750677597
0.02	0.11	-9.492058384804007
0.02	0.12	-6.419195052830083
0.02	0.13	-0.962414606672259
0.02	0.14	5.09327750041308
0.02	0.15	10.18986905376263
0.02	0.16	13.467531789340798
0.02	0.17	14.903845411146808
0.02	0.18	15.137606569463006
0.02	0.19	15.097403877896694
0.02	0.2	15.58719939545441
0.02	0.21	16.95924134354377
